App name,Date,Duration,Check phone count of all Apps,Total screen time of all Apps,App total Usage time,App total Access count,App total Average Screen time
Mi Fit,2019-05-31,2.0,79.0,5:37:58,0:25:05,48.0,0:0:31
Mi Fit,2019-06-07,2.0,69.0,5:33:33,0:25:05,48.0,0:0:31
Mi Fit,2019-06-09,1.0,66.0,7:11:13,0:25:05,48.0,0:0:31
Mi Fit,2019-06-15,1.0,71.0,5:08:02,0:25:05,48.0,0:0:31
Mi Fit,2019-06-30,1.0,69.0,7:17:21,0:25:05,48.0,0:0:31
Mi Fit,2019-09-18,1.0,100.0,4:55:35,0:25:05,48.0,0:0:31
My Files,2019-08-30,1.0,69.0,7:45:25,,,
My Files,2019-10-03,5.0,77.0,7:37:37,,,
My Files,2019-10-10,1.0,79.0,5:39:44,,,
Om Tamil Calendar,2019-07-08,1.0,119.0,4:59:14,0:25:06,24.0,0:1:02
Om Tamil Calendar,2019-07-15,2.0,90.0,7:53:29,0:25:06,24.0,0:1:02
Om Tamil Calendar,2019-07-16,2.0,71.0,5:36:16,0:25:06,24.0,0:1:02
Om Tamil Calendar,2019-08-20,3.0,69.0,6:10:46,0:25:06,24.0,0:1:02
Om Tamil Calendar,2019-10-03,1.0,77.0,7:37:37,0:25:06,24.0,0:1:02
Om Tamil Calendar,2019-10-10,1.0,79.0,5:39:44,0:25:06,24.0,0:1:02
Om Tamil Calendar,2019-10-30,2.0,71.0,4:34:26,0:25:06,24.0,0:1:02
Om Tamil Calendar,2019-11-24,1.0,68.0,5:07:07,0:25:06,24.0,0:1:02
Om Tamil Calendar,2019-11-25,3.0,79.0,5:11:51,0:25:06,24.0,0:1:02
Om Tamil Calendar,2019-11-26,2.0,55.0,3:56:09,0:25:06,24.0,0:1:02
Opera,2019-09-27,29.0,61.0,3:31:31,26:08:00,230.0,0:6:49
Opera,2019-09-28,30.0,63.0,6:04:37,26:08:00,230.0,0:6:49
Opera,2019-09-29,35.0,100.0,5:24:17,26:08:00,230.0,0:6:49
Opera,2019-09-30,35.0,63.0,5:12:23,26:08:00,230.0,0:6:49
Opera,2019-10-02,11.0,80.0,8:09:54,26:08:00,230.0,0:6:49
Opera,2019-10-03,49.0,77.0,7:37:37,26:08:00,230.0,0:6:49
Opera,2019-10-05,58.0,59.0,5:56:27,26:08:00,230.0,0:6:49
Opera,2019-10-06,40.0,70.0,7:21:44,26:08:00,230.0,0:6:49
Opera,2019-10-08,44.0,68.0,5:36:21,26:08:00,230.0,0:6:49
Opera,2019-10-09,25.0,60.0,6:45:04,26:08:00,230.0,0:6:49
Opera,2019-10-10,1.0,79.0,5:39:44,26:08:00,230.0,0:6:49
Opera,2019-10-11,42.0,74.0,7:11:46,26:08:00,230.0,0:6:49
Opera,2019-10-12,20.0,59.0,7:25:16,26:08:00,230.0,0:6:49
Opera,2019-10-13,32.0,57.0,6:56:10,26:08:00,230.0,0:6:49
Opera,2019-10-14,13.0,57.0,5:32:11,26:08:00,230.0,0:6:49
Opera,2019-10-15,22.0,63.0,6:03:32,26:08:00,230.0,0:6:49
Opera,2019-10-17,16.0,84.0,7:00:45,26:08:00,230.0,0:6:49
Opera,2019-10-21,10.0,108.0,4:29:40,26:08:00,230.0,0:6:49
Opera,2019-10-22,12.0,54.0,3:27:35,26:08:00,230.0,0:6:49
Opera,2019-10-23,9.0,88.0,5:08:04,26:08:00,230.0,0:6:49
Opera,2019-10-24,1.0,91.0,7:37:49,26:08:00,230.0,0:6:49
Opera,2019-10-25,40.0,65.0,6:03:20,26:08:00,230.0,0:6:49
Opera,2019-10-26,58.0,72.0,5:13:11,26:08:00,230.0,0:6:49
Opera,2019-10-27,28.0,83.0,4:45:04,26:08:00,230.0,0:6:49
Opera,2019-10-29,17.0,81.0,5:37:58,26:08:00,230.0,0:6:49
Opera,2019-10-31,7.0,71.0,6:22:49,26:08:00,230.0,0:6:49
Opera,2019-11-02,75.0,81.0,7:10:10,26:08:00,230.0,0:6:49
Opera,2019-11-03,41.0,57.0,5:45:34,26:08:00,230.0,0:6:49
Opera,2019-11-04,29.0,78.0,5:23:14,26:08:00,230.0,0:6:49
Opera,2019-11-05,50.0,65.0,6:23:36,26:08:00,230.0,0:6:49
Opera,2019-11-06,44.0,72.0,3:03:16,26:08:00,230.0,0:6:49
Opera,2019-11-07,19.0,66.0,6:15:50,26:08:00,230.0,0:6:49
Opera,2019-11-08,29.0,79.0,6:13:26,26:08:00,230.0,0:6:49
Opera,2019-11-09,34.0,73.0,5:56:55,26:08:00,230.0,0:6:49
Opera,2019-11-10,30.0,62.0,6:58:54,26:08:00,230.0,0:6:49
Opera,2019-11-11,5.0,78.0,5:56:43,26:08:00,230.0,0:6:49
Opera,2019-11-12,32.0,66.0,4:10:46,26:08:00,230.0,0:6:49
Opera,2019-11-13,55.0,76.0,5:05:49,26:08:00,230.0,0:6:49
Opera,2019-11-14,34.0,70.0,5:34:35,26:08:00,230.0,0:6:49
Opera,2019-11-15,26.0,76.0,3:55:27,26:08:00,230.0,0:6:49
Opera,2019-11-16,24.0,77.0,5:55:52,26:08:00,230.0,0:6:49
Opera,2019-11-18,41.0,63.0,4:40:07,26:08:00,230.0,0:6:49
Opera,2019-11-19,35.0,53.0,4:10:44,26:08:00,230.0,0:6:49
Opera,2019-11-20,42.0,53.0,3:57:31,26:08:00,230.0,0:6:49
Opera,2019-11-21,55.0,66.0,6:01:38,26:08:00,230.0,0:6:49
Opera,2019-11-22,20.0,60.0,4:07:32,26:08:00,230.0,0:6:49
Opera,2019-11-23,24.0,66.0,5:52:24,26:08:00,230.0,0:6:49
Opera,2019-11-24,56.0,68.0,5:07:07,26:08:00,230.0,0:6:49
Opera,2019-11-25,46.0,79.0,5:11:51,26:08:00,230.0,0:6:49
Opera,2019-11-26,6.0,55.0,3:56:09,26:08:00,230.0,0:6:49
Opera Mini,2019-05-18,19.0,68.0,4:37:25,43:02:54,501.0,0:5:09
Opera Mini,2019-05-19,17.0,80.0,5:27:18,43:02:54,501.0,0:5:09
Opera Mini,2019-05-20,28.0,34.0,3:17:24,43:02:54,501.0,0:5:09
Opera Mini,2019-05-24,7.0,70.0,7:44:25,43:02:54,501.0,0:5:09
Opera Mini,2019-05-25,12.0,58.0,3:34:42,43:02:54,501.0,0:5:09
Opera Mini,2019-05-26,91.0,52.0,6:55:16,43:02:54,501.0,0:5:09
Opera Mini,2019-05-27,14.0,68.0,6:14:55,43:02:54,501.0,0:5:09
Opera Mini,2019-05-28,9.0,64.0,5:18:12,43:02:54,501.0,0:5:09
Opera Mini,2019-05-29,29.0,63.0,6:04:37,43:02:54,501.0,0:5:09
Opera Mini,2019-05-30,36.0,68.0,8:37:01,43:02:54,501.0,0:5:09
Opera Mini,2019-05-31,34.0,79.0,5:37:58,43:02:54,501.0,0:5:09
Opera Mini,2019-06-02,23.0,53.0,5:12:32,43:02:54,501.0,0:5:09
Opera Mini,2019-06-03,15.0,82.0,4:34:45,43:02:54,501.0,0:5:09
Opera Mini,2019-06-04,28.0,75.0,5:07:30,43:02:54,501.0,0:5:09
Opera Mini,2019-06-05,55.0,45.0,7:04:15,43:02:54,501.0,0:5:09
Opera Mini,2019-06-06,19.0,55.0,6:30:48,43:02:54,501.0,0:5:09
Opera Mini,2019-06-07,44.0,69.0,5:33:33,43:02:54,501.0,0:5:09
Opera Mini,2019-06-09,77.0,66.0,7:11:13,43:02:54,501.0,0:5:09
Opera Mini,2019-06-10,19.0,79.0,4:22:21,43:02:54,501.0,0:5:09
Opera Mini,2019-06-11,14.0,78.0,5:18:00,43:02:54,501.0,0:5:09
Opera Mini,2019-06-12,50.0,72.0,6:10:34,43:02:54,501.0,0:5:09
Opera Mini,2019-06-13,18.0,82.0,4:56:10,43:02:54,501.0,0:5:09
Opera Mini,2019-06-14,26.0,68.0,6:28:35,43:02:54,501.0,0:5:09
Opera Mini,2019-06-15,42.0,71.0,5:08:02,43:02:54,501.0,0:5:09
Opera Mini,2019-06-16,14.0,105.0,4:54:08,43:02:54,501.0,0:5:09
Opera Mini,2019-06-17,9.0,56.0,5:09:57,43:02:54,501.0,0:5:09
Opera Mini,2019-06-18,21.0,49.0,5:28:29,43:02:54,501.0,0:5:09
Opera Mini,2019-06-19,14.0,52.0,6:39:43,43:02:54,501.0,0:5:09
Opera Mini,2019-06-20,3.0,64.0,4:37:30,43:02:54,501.0,0:5:09
Opera Mini,2019-06-21,9.0,61.0,4:51:40,43:02:54,501.0,0:5:09
Opera Mini,2019-06-22,17.0,80.0,7:17:22,43:02:54,501.0,0:5:09
Opera Mini,2019-06-23,11.0,74.0,6:38:16,43:02:54,501.0,0:5:09
Opera Mini,2019-06-24,14.0,37.0,4:58:25,43:02:54,501.0,0:5:09
Opera Mini,2019-06-25,22.0,59.0,6:03:45,43:02:54,501.0,0:5:09
Opera Mini,2019-06-26,28.0,75.0,6:15:42,43:02:54,501.0,0:5:09
Opera Mini,2019-06-27,6.0,56.0,7:51:13,43:02:54,501.0,0:5:09
Opera Mini,2019-06-28,1.0,60.0,4:02:33,43:02:54,501.0,0:5:09
Opera Mini,2019-06-29,18.0,70.0,7:28:32,43:02:54,501.0,0:5:09
Opera Mini,2019-06-30,15.0,69.0,7:17:21,43:02:54,501.0,0:5:09
Opera Mini,2019-07-01,18.0,76.0,6:15:09,43:02:54,501.0,0:5:09
Opera Mini,2019-07-03,23.0,74.0,8:40:21,43:02:54,501.0,0:5:09
Opera Mini,2019-07-04,14.0,36.0,3:35:33,43:02:54,501.0,0:5:09
Opera Mini,2019-07-05,25.0,104.0,7:58:23,43:02:54,501.0,0:5:09
Opera Mini,2019-07-06,26.0,96.0,4:01:14,43:02:54,501.0,0:5:09
Opera Mini,2019-07-07,26.0,98.0,4:11:54,43:02:54,501.0,0:5:09
Opera Mini,2019-07-08,11.0,119.0,4:59:14,43:02:54,501.0,0:5:09
Opera Mini,2019-07-09,36.0,69.0,7:45:22,43:02:54,501.0,0:5:09
Opera Mini,2019-07-11,19.0,87.0,6:59:12,43:02:54,501.0,0:5:09
Opera Mini,2019-07-12,20.0,65.0,4:24:32,43:02:54,501.0,0:5:09
Opera Mini,2019-07-14,31.0,92.0,7:53:56,43:02:54,501.0,0:5:09
Opera Mini,2019-07-15,13.0,90.0,7:53:29,43:02:54,501.0,0:5:09
Opera Mini,2019-07-17,1.0,58.0,5:19:17,43:02:54,501.0,0:5:09
Opera Mini,2019-07-19,17.0,68.0,5:48:51,43:02:54,501.0,0:5:09
Opera Mini,2019-07-20,5.0,110.0,7:46:52,43:02:54,501.0,0:5:09
Opera Mini,2019-07-21,32.0,64.0,5:48:20,43:02:54,501.0,0:5:09
Opera Mini,2019-07-23,9.0,91.0,4:53:25,43:02:54,501.0,0:5:09
Opera Mini,2019-07-24,11.0,65.0,5:22:45,43:02:54,501.0,0:5:09
Opera Mini,2019-07-25,40.0,57.0,5:19:29,43:02:54,501.0,0:5:09
Opera Mini,2019-07-29,49.0,59.0,4:48:43,43:02:54,501.0,0:5:09
Opera Mini,2019-07-30,19.0,66.0,5:32:03,43:02:54,501.0,0:5:09
Opera Mini,2019-07-31,19.0,70.0,4:25:26,43:02:54,501.0,0:5:09
Opera Mini,2019-08-01,14.0,64.0,5:37:12,43:02:54,501.0,0:5:09
Opera Mini,2019-08-02,23.0,92.0,6:07:58,43:02:54,501.0,0:5:09
Opera Mini,2019-08-03,72.0,63.0,9:30:01,43:02:54,501.0,0:5:09
Opera Mini,2019-08-04,29.0,57.0,4:30:18,43:02:54,501.0,0:5:09
Opera Mini,2019-08-06,18.0,67.0,4:29:27,43:02:54,501.0,0:5:09
Opera Mini,2019-08-08,21.0,65.0,5:13:35,43:02:54,501.0,0:5:09
Opera Mini,2019-08-09,3.0,79.0,4:39:07,43:02:54,501.0,0:5:09
Opera Mini,2019-08-10,17.0,69.0,3:06:10,43:02:54,501.0,0:5:09
Opera Mini,2019-08-11,36.0,81.0,4:35:58,43:02:54,501.0,0:5:09
Opera Mini,2019-08-12,38.0,53.0,5:26:19,43:02:54,501.0,0:5:09
Opera Mini,2019-08-14,31.0,91.0,5:39:46,43:02:54,501.0,0:5:09
Opera Mini,2019-08-15,6.0,83.0,6:43:34,43:02:54,501.0,0:5:09
Opera Mini,2019-08-16,36.0,83.0,5:54:50,43:02:54,501.0,0:5:09
Opera Mini,2019-08-17,59.0,61.0,9:24:33,43:02:54,501.0,0:5:09
Opera Mini,2019-08-18,19.0,62.0,7:35:19,43:02:54,501.0,0:5:09
Opera Mini,2019-08-19,7.0,50.0,4:24:46,43:02:54,501.0,0:5:09
Opera Mini,2019-08-22,2.0,158.0,5:58:09,43:02:54,501.0,0:5:09
Opera Mini,2019-08-23,10.0,77.0,6:07:13,43:02:54,501.0,0:5:09
Opera Mini,2019-08-24,15.0,107.0,4:10:35,43:02:54,501.0,0:5:09
Opera Mini,2019-08-25,39.0,114.0,4:36:27,43:02:54,501.0,0:5:09
Opera Mini,2019-08-26,23.0,93.0,5:47:29,43:02:54,501.0,0:5:09
Opera Mini,2019-08-30,2.0,69.0,7:45:25,43:02:54,501.0,0:5:09
Opera Mini,2019-08-31,47.0,90.0,6:53:43,43:02:54,501.0,0:5:09
Opera Mini,2019-09-01,6.0,121.0,3:55:56,43:02:54,501.0,0:5:09
Opera Mini,2019-09-02,61.0,70.0,7:21:15,43:02:54,501.0,0:5:09
Opera Mini,2019-09-06,35.0,80.0,6:48:28,43:02:54,501.0,0:5:09
Opera Mini,2019-09-07,58.0,84.0,7:04:27,43:02:54,501.0,0:5:09
Opera Mini,2019-09-08,34.0,69.0,6:14:11,43:02:54,501.0,0:5:09
Opera Mini,2019-09-09,12.0,81.0,6:15:44,43:02:54,501.0,0:5:09
Opera Mini,2019-09-10,1.0,81.0,5:02:02,43:02:54,501.0,0:5:09
Opera Mini,2019-09-11,22.0,83.0,7:24:06,43:02:54,501.0,0:5:09
Opera Mini,2019-09-12,11.0,70.0,4:35:26,43:02:54,501.0,0:5:09
Opera Mini,2019-09-13,1.0,93.0,7:41:37,43:02:54,501.0,0:5:09
Opera Mini,2019-09-14,13.0,83.0,2:51:02,43:02:54,501.0,0:5:09
Opera Mini,2019-09-15,3.0,68.0,5:17:22,43:02:54,501.0,0:5:09
Opera Mini,2019-09-16,54.0,60.0,5:25:12,43:02:54,501.0,0:5:09
Opera Mini,2019-09-17,10.0,81.0,6:35:45,43:02:54,501.0,0:5:09
Opera Mini,2019-09-18,8.0,100.0,4:55:35,43:02:54,501.0,0:5:09
Opera Mini,2019-09-19,14.0,71.0,4:56:16,43:02:54,501.0,0:5:09
Opera Mini,2019-09-21,67.0,53.0,7:09:46,43:02:54,501.0,0:5:09
Opera Mini,2019-09-22,18.0,74.0,4:54:27,43:02:54,501.0,0:5:09
Opera Mini,2019-09-23,9.0,83.0,3:43:51,43:02:54,501.0,0:5:09
Opera Mini,2019-09-24,22.0,70.0,5:24:17,43:02:54,501.0,0:5:09
Opera Mini,2019-09-25,16.0,70.0,4:47:48,43:02:54,501.0,0:5:09
Opera Mini,2019-09-27,7.0,61.0,3:31:31,43:02:54,501.0,0:5:09
Opera Mini,2019-10-02,19.0,80.0,8:09:54,43:02:54,501.0,0:5:09
Opera Mini,2019-10-12,2.0,59.0,7:25:16,43:02:54,501.0,0:5:09
PUBG MOBILE LITE,2019-10-06,65.0,70.0,7:21:44,1:06:03,6.0,0:11:00
Package installer,2019-06-11,3.0,78.0,5:18:00,,,
Package installer,2019-06-12,3.0,72.0,6:10:34,,,
Package installer,2019-06-25,3.0,59.0,6:03:45,,,
Phone,2019-05-17,13.0,33.0,2:51:12,101:23:49,3402.0,0:1:47
Phone,2019-05-18,49.0,68.0,4:37:25,101:23:49,3402.0,0:1:47
Phone,2019-05-19,7.0,80.0,5:27:18,101:23:49,3402.0,0:1:47
Phone,2019-05-20,19.0,34.0,3:17:24,101:23:49,3402.0,0:1:47
Phone,2019-05-22,32.0,78.0,7:31:39,101:23:49,3402.0,0:1:47
Phone,2019-05-23,40.0,49.0,5:56:30,101:23:49,3402.0,0:1:47
Phone,2019-05-24,35.0,70.0,7:44:25,101:23:49,3402.0,0:1:47
Phone,2019-05-25,24.0,58.0,3:34:42,101:23:49,3402.0,0:1:47
Phone,2019-05-26,15.0,52.0,6:55:16,101:23:49,3402.0,0:1:47
Phone,2019-05-27,28.0,68.0,6:14:55,101:23:49,3402.0,0:1:47
Phone,2019-05-28,28.0,64.0,5:18:12,101:23:49,3402.0,0:1:47
Phone,2019-05-29,33.0,63.0,6:04:37,101:23:49,3402.0,0:1:47
Phone,2019-05-30,39.0,68.0,8:37:01,101:23:49,3402.0,0:1:47
Phone,2019-05-31,32.0,79.0,5:37:58,101:23:49,3402.0,0:1:47
Phone,2019-06-01,31.0,73.0,5:33:07,101:23:49,3402.0,0:1:47
Phone,2019-06-02,3.0,53.0,5:12:32,101:23:49,3402.0,0:1:47
Phone,2019-06-03,4.0,82.0,4:34:45,101:23:49,3402.0,0:1:47
Phone,2019-06-04,4.0,75.0,5:07:30,101:23:49,3402.0,0:1:47
Phone,2019-06-05,25.0,45.0,7:04:15,101:23:49,3402.0,0:1:47
Phone,2019-06-06,45.0,55.0,6:30:48,101:23:49,3402.0,0:1:47
Phone,2019-06-07,41.0,69.0,5:33:33,101:23:49,3402.0,0:1:47
Phone,2019-06-08,64.0,80.0,6:10:35,101:23:49,3402.0,0:1:47
Phone,2019-06-09,26.0,66.0,7:11:13,101:23:49,3402.0,0:1:47
Phone,2019-06-10,32.0,79.0,4:22:21,101:23:49,3402.0,0:1:47
Phone,2019-06-11,43.0,78.0,5:18:00,101:23:49,3402.0,0:1:47
Phone,2019-06-12,31.0,72.0,6:10:34,101:23:49,3402.0,0:1:47
Phone,2019-06-13,51.0,82.0,4:56:10,101:23:49,3402.0,0:1:47
Phone,2019-06-14,42.0,68.0,6:28:35,101:23:49,3402.0,0:1:47
Phone,2019-06-15,28.0,71.0,5:08:02,101:23:49,3402.0,0:1:47
Phone,2019-06-16,26.0,105.0,4:54:08,101:23:49,3402.0,0:1:47
Phone,2019-06-17,53.0,56.0,5:09:57,101:23:49,3402.0,0:1:47
Phone,2019-06-18,68.0,49.0,5:28:29,101:23:49,3402.0,0:1:47
Phone,2019-06-19,49.0,52.0,6:39:43,101:23:49,3402.0,0:1:47
Phone,2019-06-20,27.0,64.0,4:37:30,101:23:49,3402.0,0:1:47
Phone,2019-06-21,25.0,61.0,4:51:40,101:23:49,3402.0,0:1:47
Phone,2019-06-22,31.0,80.0,7:17:22,101:23:49,3402.0,0:1:47
Phone,2019-06-23,17.0,74.0,6:38:16,101:23:49,3402.0,0:1:47
Phone,2019-06-24,52.0,37.0,4:58:25,101:23:49,3402.0,0:1:47
Phone,2019-06-25,45.0,59.0,6:03:45,101:23:49,3402.0,0:1:47
Phone,2019-06-26,56.0,75.0,6:15:42,101:23:49,3402.0,0:1:47
Phone,2019-06-27,37.0,56.0,7:51:13,101:23:49,3402.0,0:1:47
Phone,2019-06-28,34.0,60.0,4:02:33,101:23:49,3402.0,0:1:47
Phone,2019-06-29,51.0,70.0,7:28:32,101:23:49,3402.0,0:1:47
Phone,2019-06-30,64.0,69.0,7:17:21,101:23:49,3402.0,0:1:47
Phone,2019-07-01,51.0,76.0,6:15:09,101:23:49,3402.0,0:1:47
Phone,2019-07-02,36.0,83.0,6:15:16,101:23:49,3402.0,0:1:47
Phone,2019-07-03,46.0,74.0,8:40:21,101:23:49,3402.0,0:1:47
Phone,2019-07-04,29.0,36.0,3:35:33,101:23:49,3402.0,0:1:47
Phone,2019-07-05,8.0,104.0,7:58:23,101:23:49,3402.0,0:1:47
Phone,2019-07-06,3.0,96.0,4:01:14,101:23:49,3402.0,0:1:47
Phone,2019-07-07,8.0,98.0,4:11:54,101:23:49,3402.0,0:1:47
Phone,2019-07-08,42.0,119.0,4:59:14,101:23:49,3402.0,0:1:47
Phone,2019-07-09,37.0,69.0,7:45:22,101:23:49,3402.0,0:1:47
Phone,2019-07-10,36.0,92.0,6:08:02,101:23:49,3402.0,0:1:47
Phone,2019-07-11,55.0,87.0,6:59:12,101:23:49,3402.0,0:1:47
Phone,2019-07-12,20.0,65.0,4:24:32,101:23:49,3402.0,0:1:47
Phone,2019-07-13,20.0,76.0,3:54:05,101:23:49,3402.0,0:1:47
Phone,2019-07-14,31.0,92.0,7:53:56,101:23:49,3402.0,0:1:47
Phone,2019-07-15,30.0,90.0,7:53:29,101:23:49,3402.0,0:1:47
Phone,2019-07-16,18.0,71.0,5:36:16,101:23:49,3402.0,0:1:47
Phone,2019-07-17,44.0,58.0,5:19:17,101:23:49,3402.0,0:1:47
Phone,2019-07-18,34.0,64.0,6:48:43,101:23:49,3402.0,0:1:47
Phone,2019-07-19,55.0,68.0,5:48:51,101:23:49,3402.0,0:1:47
Phone,2019-07-20,44.0,110.0,7:46:52,101:23:49,3402.0,0:1:47
Phone,2019-07-21,53.0,64.0,5:48:20,101:23:49,3402.0,0:1:47
Phone,2019-07-22,26.0,82.0,4:54:36,101:23:49,3402.0,0:1:47
Phone,2019-07-23,53.0,91.0,4:53:25,101:23:49,3402.0,0:1:47
Phone,2019-07-24,53.0,65.0,5:22:45,101:23:49,3402.0,0:1:47
Phone,2019-07-25,23.0,57.0,5:19:29,101:23:49,3402.0,0:1:47
Phone,2019-07-26,28.0,63.0,5:47:43,101:23:49,3402.0,0:1:47
Phone,2019-07-27,1.0,64.0,3:49:00,101:23:49,3402.0,0:1:47
Phone,2019-07-29,26.0,59.0,4:48:43,101:23:49,3402.0,0:1:47
Phone,2019-07-30,35.0,66.0,5:32:03,101:23:49,3402.0,0:1:47
Phone,2019-07-31,9.0,70.0,4:25:26,101:23:49,3402.0,0:1:47
Phone,2019-08-01,31.0,64.0,5:37:12,101:23:49,3402.0,0:1:47
Phone,2019-08-02,47.0,92.0,6:07:58,101:23:49,3402.0,0:1:47
Phone,2019-08-03,61.0,63.0,9:30:01,101:23:49,3402.0,0:1:47
Phone,2019-08-04,48.0,57.0,4:30:18,101:23:49,3402.0,0:1:47
Phone,2019-08-05,25.0,73.0,4:02:18,101:23:49,3402.0,0:1:47
Phone,2019-08-06,32.0,67.0,4:29:27,101:23:49,3402.0,0:1:47
Phone,2019-08-07,27.0,83.0,3:42:42,101:23:49,3402.0,0:1:47
Phone,2019-08-08,60.0,65.0,5:13:35,101:23:49,3402.0,0:1:47
Phone,2019-08-09,12.0,79.0,4:39:07,101:23:49,3402.0,0:1:47
Phone,2019-08-10,11.0,69.0,3:06:10,101:23:49,3402.0,0:1:47
Phone,2019-08-11,2.0,81.0,4:35:58,101:23:49,3402.0,0:1:47
Phone,2019-08-12,39.0,53.0,5:26:19,101:23:49,3402.0,0:1:47
Phone,2019-08-13,24.0,80.0,5:46:56,101:23:49,3402.0,0:1:47
Phone,2019-08-14,66.0,91.0,5:39:46,101:23:49,3402.0,0:1:47
Phone,2019-08-15,57.0,83.0,6:43:34,101:23:49,3402.0,0:1:47
Phone,2019-08-16,32.0,83.0,5:54:50,101:23:49,3402.0,0:1:47
Phone,2019-08-17,34.0,61.0,9:24:33,101:23:49,3402.0,0:1:47
Phone,2019-08-18,16.0,62.0,7:35:19,101:23:49,3402.0,0:1:47
Phone,2019-08-19,64.0,50.0,4:24:46,101:23:49,3402.0,0:1:47
Phone,2019-08-20,59.0,69.0,6:10:46,101:23:49,3402.0,0:1:47
Phone,2019-08-21,22.0,92.0,6:03:01,101:23:49,3402.0,0:1:47
Phone,2019-08-22,66.0,158.0,5:58:09,101:23:49,3402.0,0:1:47
Phone,2019-08-23,46.0,77.0,6:07:13,101:23:49,3402.0,0:1:47
Phone,2019-08-24,6.0,107.0,4:10:35,101:23:49,3402.0,0:1:47
Phone,2019-08-25,12.0,114.0,4:36:27,101:23:49,3402.0,0:1:47
Phone,2019-08-26,28.0,93.0,5:47:29,101:23:49,3402.0,0:1:47
Phone,2019-08-27,23.0,60.0,4:49:13,101:23:49,3402.0,0:1:47
Phone,2019-08-28,18.0,73.0,5:32:34,101:23:49,3402.0,0:1:47
Phone,2019-08-29,19.0,58.0,3:56:34,101:23:49,3402.0,0:1:47
Phone,2019-08-30,7.0,69.0,7:45:25,101:23:49,3402.0,0:1:47
Phone,2019-08-31,21.0,90.0,6:53:43,101:23:49,3402.0,0:1:47
Phone,2019-09-01,4.0,121.0,3:55:56,101:23:49,3402.0,0:1:47
Phone,2019-09-02,23.0,70.0,7:21:15,101:23:49,3402.0,0:1:47
Phone,2019-09-03,20.0,79.0,6:04:16,101:23:49,3402.0,0:1:47
Phone,2019-09-04,21.0,55.0,5:16:44,101:23:49,3402.0,0:1:47
Phone,2019-09-05,35.0,79.0,6:33:23,101:23:49,3402.0,0:1:47
Phone,2019-09-06,18.0,80.0,6:48:28,101:23:49,3402.0,0:1:47
Phone,2019-09-07,31.0,84.0,7:04:27,101:23:49,3402.0,0:1:47
Phone,2019-09-08,17.0,69.0,6:14:11,101:23:49,3402.0,0:1:47
Phone,2019-09-09,11.0,81.0,6:15:44,101:23:49,3402.0,0:1:47
Phone,2019-09-10,36.0,81.0,5:02:02,101:23:49,3402.0,0:1:47
Phone,2019-09-11,26.0,83.0,7:24:06,101:23:49,3402.0,0:1:47
Phone,2019-09-12,26.0,70.0,4:35:26,101:23:49,3402.0,0:1:47
Phone,2019-09-13,59.0,93.0,7:41:37,101:23:49,3402.0,0:1:47
Phone,2019-09-16,31.0,60.0,5:25:12,101:23:49,3402.0,0:1:47
Phone,2019-09-17,11.0,81.0,6:35:45,101:23:49,3402.0,0:1:47
Phone,2019-09-18,19.0,100.0,4:55:35,101:23:49,3402.0,0:1:47
Phone,2019-09-19,28.0,71.0,4:56:16,101:23:49,3402.0,0:1:47
Phone,2019-09-20,22.0,81.0,4:35:56,101:23:49,3402.0,0:1:47
Phone,2019-09-21,33.0,53.0,7:09:46,101:23:49,3402.0,0:1:47
Phone,2019-09-22,41.0,74.0,4:54:27,101:23:49,3402.0,0:1:47
Phone,2019-09-23,12.0,83.0,3:43:51,101:23:49,3402.0,0:1:47
Phone,2019-09-24,13.0,70.0,5:24:17,101:23:49,3402.0,0:1:47
Phone,2019-09-25,34.0,70.0,4:47:48,101:23:49,3402.0,0:1:47
Phone,2019-09-26,18.0,103.0,6:03:26,101:23:49,3402.0,0:1:47
Phone,2019-09-29,2.0,100.0,5:24:17,101:23:49,3402.0,0:1:47
Phone,2019-09-30,17.0,63.0,5:12:23,101:23:49,3402.0,0:1:47
Phone,2019-10-01,44.0,68.0,6:18:51,101:23:49,3402.0,0:1:47
Phone,2019-10-02,54.0,80.0,8:09:54,101:23:49,3402.0,0:1:47
Phone,2019-10-03,22.0,77.0,7:37:37,101:23:49,3402.0,0:1:47
Phone,2019-10-04,29.0,90.0,4:28:53,101:23:49,3402.0,0:1:47
Phone,2019-10-05,1.0,59.0,5:56:27,101:23:49,3402.0,0:1:47
Phone,2019-10-07,3.0,68.0,5:32:04,101:23:49,3402.0,0:1:47
Phone,2019-10-08,18.0,68.0,5:36:21,101:23:49,3402.0,0:1:47
Phone,2019-10-09,24.0,60.0,6:45:04,101:23:49,3402.0,0:1:47
Phone,2019-10-10,26.0,79.0,5:39:44,101:23:49,3402.0,0:1:47
Phone,2019-10-11,27.0,74.0,7:11:46,101:23:49,3402.0,0:1:47
Phone,2019-10-12,18.0,59.0,7:25:16,101:23:49,3402.0,0:1:47
Phone,2019-10-13,18.0,57.0,6:56:10,101:23:49,3402.0,0:1:47
Phone,2019-10-14,30.0,57.0,5:32:11,101:23:49,3402.0,0:1:47
Phone,2019-10-15,21.0,63.0,6:03:32,101:23:49,3402.0,0:1:47
Phone,2019-10-16,14.0,79.0,8:01:33,101:23:49,3402.0,0:1:47
Phone,2019-10-17,13.0,84.0,7:00:45,101:23:49,3402.0,0:1:47
