App name,Date,Duration,Check phone count of all Apps,Total screen time of all Apps,App total Usage time,App total Access count,App total Average Screen time,User_Engagement_Level
Google Pay,2019-10-30,2.0,71.0,0 days 04:34:26,4:37:25,252.0,0:1:06,Moderately Engaged
Google Pay,2019-11-02,1.0,81.0,0 days 07:10:10,4:37:25,252.0,0:1:06,Highly Engaged
Google Pay,2019-11-12,2.0,66.0,0 days 04:10:46,4:37:25,252.0,0:1:06,Moderately Engaged
Google Pay,2019-11-20,1.0,53.0,0 days 03:57:31,4:37:25,252.0,0:1:06,Moderately Engaged
Google Play Store,2019-05-17,5.0,33.0,0 days 02:51:12,4:17:37,382.0,0:0:40,Low Engaged
Google Play Store,2019-06-03,4.0,82.0,0 days 04:34:45,4:17:37,382.0,0:0:40,Moderately Engaged
Google Play Store,2019-06-04,2.0,75.0,0 days 05:07:30,4:17:37,382.0,0:0:40,Moderately Engaged
Google Play Store,2019-06-11,2.0,78.0,0 days 05:18:00,4:17:37,382.0,0:0:40,Moderately Engaged
Google Play Store,2019-06-18,2.0,49.0,0 days 05:28:29,4:17:37,382.0,0:0:40,Moderately Engaged
Google Play Store,2019-06-20,2.0,64.0,0 days 04:37:30,4:17:37,382.0,0:0:40,Moderately Engaged
Google Play Store,2019-06-22,2.0,80.0,0 days 07:17:22,4:17:37,382.0,0:0:40,Highly Engaged
Google Play Store,2019-06-27,1.0,56.0,0 days 07:51:13,4:17:37,382.0,0:0:40,Highly Engaged
Google Play Store,2019-07-03,3.0,74.0,0 days 08:40:21,4:17:37,382.0,0:0:40,Highly Engaged
Google Play Store,2019-07-07,2.0,98.0,0 days 04:11:54,4:17:37,382.0,0:0:40,Moderately Engaged
Google Play Store,2019-07-08,1.0,119.0,0 days 04:59:14,4:17:37,382.0,0:0:40,Moderately Engaged
Google Play Store,2019-07-12,1.0,65.0,0 days 04:24:32,4:17:37,382.0,0:0:40,Moderately Engaged
Google Play Store,2019-07-17,8.0,58.0,0 days 05:19:17,4:17:37,382.0,0:0:40,Moderately Engaged
Google Play Store,2019-07-18,3.0,64.0,0 days 06:48:43,4:17:37,382.0,0:0:40,Highly Engaged
Google Play Store,2019-07-20,2.0,110.0,0 days 07:46:52,4:17:37,382.0,0:0:40,Highly Engaged
Google Play Store,2019-08-03,2.0,63.0,0 days 09:30:01,4:17:37,382.0,0:0:40,Highly Engaged
Google Play Store,2019-08-09,2.0,79.0,0 days 04:39:07,4:17:37,382.0,0:0:40,Moderately Engaged
Google Play Store,2019-08-13,1.0,80.0,0 days 05:46:56,4:17:37,382.0,0:0:40,Moderately Engaged
Google Play Store,2019-08-14,1.0,91.0,0 days 05:39:46,4:17:37,382.0,0:0:40,Moderately Engaged
Google Play Store,2019-08-15,6.0,83.0,0 days 06:43:34,4:17:37,382.0,0:0:40,Highly Engaged
Google Play Store,2019-08-16,2.0,83.0,0 days 05:54:50,4:17:37,382.0,0:0:40,Moderately Engaged
Google Play Store,2019-08-19,1.0,50.0,0 days 04:24:46,4:17:37,382.0,0:0:40,Moderately Engaged
Google Play Store,2019-08-25,1.0,114.0,0 days 04:36:27,4:17:37,382.0,0:0:40,Moderately Engaged
Google Play Store,2019-08-28,3.0,73.0,0 days 05:32:34,4:17:37,382.0,0:0:40,Moderately Engaged
Google Play Store,2019-08-30,1.0,69.0,0 days 07:45:25,4:17:37,382.0,0:0:40,Highly Engaged
Google Play Store,2019-09-01,1.0,121.0,0 days 03:55:56,4:17:37,382.0,0:0:40,Moderately Engaged
Google Play Store,2019-09-05,1.0,79.0,0 days 06:33:23,4:17:37,382.0,0:0:40,Highly Engaged
Google Play Store,2019-09-14,1.0,83.0,0 days 02:51:02,4:17:37,382.0,0:0:40,Low Engaged
Google Play Store,2019-09-17,2.0,81.0,0 days 06:35:45,4:17:37,382.0,0:0:40,Highly Engaged
Google Play Store,2019-09-18,2.0,100.0,0 days 04:55:35,4:17:37,382.0,0:0:40,Moderately Engaged
Google Play Store,2019-09-23,1.0,83.0,0 days 03:43:51,4:17:37,382.0,0:0:40,Moderately Engaged
Google Play Store,2019-09-27,1.0,61.0,0 days 03:31:31,4:17:37,382.0,0:0:40,Low Engaged
Google Play Store,2019-09-28,5.0,63.0,0 days 06:04:37,4:17:37,382.0,0:0:40,Moderately Engaged
Google Play Store,2019-10-06,3.0,70.0,0 days 07:21:44,4:17:37,382.0,0:0:40,Highly Engaged
Google Play Store,2019-10-07,1.0,68.0,0 days 05:32:04,4:17:37,382.0,0:0:40,Moderately Engaged
Google Play Store,2019-10-09,1.0,60.0,0 days 06:45:04,4:17:37,382.0,0:0:40,Highly Engaged
Google Play Store,2019-10-10,5.0,79.0,0 days 05:39:44,4:17:37,382.0,0:0:40,Moderately Engaged
Google Play Store,2019-10-15,3.0,63.0,0 days 06:03:32,4:17:37,382.0,0:0:40,Moderately Engaged
Google Play Store,2019-10-17,1.0,84.0,0 days 07:00:45,4:17:37,382.0,0:0:40,Highly Engaged
Google Play Store,2019-10-21,1.0,108.0,0 days 04:29:40,4:17:37,382.0,0:0:40,Moderately Engaged
Google Play Store,2019-10-24,1.0,91.0,0 days 07:37:49,4:17:37,382.0,0:0:40,Highly Engaged
Google Play Store,2019-10-29,3.0,81.0,0 days 05:37:58,4:17:37,382.0,0:0:40,Moderately Engaged
Google Play Store,2019-10-31,1.0,71.0,0 days 06:22:49,4:17:37,382.0,0:0:40,Moderately Engaged
Google Play Store,2019-11-02,1.0,81.0,0 days 07:10:10,4:17:37,382.0,0:0:40,Highly Engaged
Google Play Store,2019-11-05,3.0,65.0,0 days 06:23:36,4:17:37,382.0,0:0:40,Moderately Engaged
Google Play Store,2019-11-07,2.0,66.0,0 days 06:15:50,4:17:37,382.0,0:0:40,Moderately Engaged
Google Play Store,2019-11-10,2.0,62.0,0 days 06:58:54,4:17:37,382.0,0:0:40,Highly Engaged
Google Play Store,2019-11-17,2.0,87.0,0 days 03:31:52,4:17:37,382.0,0:0:40,Low Engaged
Google Play Store,2019-11-19,2.0,53.0,0 days 04:10:44,4:17:37,382.0,0:0:40,Moderately Engaged
Google Play Store,2019-11-20,3.0,53.0,0 days 03:57:31,4:17:37,382.0,0:0:40,Moderately Engaged
Google Play Store,2019-11-23,3.0,66.0,0 days 05:52:24,4:17:37,382.0,0:0:40,Moderately Engaged
Google Play Store,2019-11-24,10.0,68.0,0 days 05:07:07,4:17:37,382.0,0:0:40,Moderately Engaged
Google Play Store,2019-11-25,3.0,79.0,0 days 05:11:51,4:17:37,382.0,0:0:40,Moderately Engaged
Google Play Store,2019-11-26,8.0,55.0,0 days 03:56:09,4:17:37,382.0,0:0:40,Moderately Engaged
Hotstar,2019-05-18,1.0,68.0,0 days 04:37:25,18:43:45,440.0,0:2:33,Moderately Engaged
Hotstar,2019-05-20,71.0,34.0,0 days 03:17:24,18:43:45,440.0,0:2:33,Low Engaged
Hotstar,2019-05-30,6.0,68.0,0 days 08:37:01,18:43:45,440.0,0:2:33,Highly Engaged
Hotstar,2019-05-31,5.0,79.0,0 days 05:37:58,18:43:45,440.0,0:2:33,Moderately Engaged
Hotstar,2019-06-01,7.0,73.0,0 days 05:33:07,18:43:45,440.0,0:2:33,Moderately Engaged
Hotstar,2019-06-05,42.0,45.0,0 days 07:04:15,18:43:45,440.0,0:2:33,Highly Engaged
Hotstar,2019-06-08,4.0,80.0,0 days 06:10:35,18:43:45,440.0,0:2:33,Moderately Engaged
Hotstar,2019-06-09,8.0,66.0,0 days 07:11:13,18:43:45,440.0,0:2:33,Highly Engaged
Hotstar,2019-06-12,9.0,72.0,0 days 06:10:34,18:43:45,440.0,0:2:33,Moderately Engaged
Hotstar,2019-06-14,9.0,68.0,0 days 06:28:35,18:43:45,440.0,0:2:33,Moderately Engaged
Hotstar,2019-06-16,43.0,105.0,0 days 04:54:08,18:43:45,440.0,0:2:33,Moderately Engaged
Hotstar,2019-06-20,9.0,64.0,0 days 04:37:30,18:43:45,440.0,0:2:33,Moderately Engaged
Hotstar,2019-06-22,30.0,80.0,0 days 07:17:22,18:43:45,440.0,0:2:33,Highly Engaged
Hotstar,2019-06-25,2.0,59.0,0 days 06:03:45,18:43:45,440.0,0:2:33,Moderately Engaged
Hotstar,2019-06-26,13.0,75.0,0 days 06:15:42,18:43:45,440.0,0:2:33,Moderately Engaged
Hotstar,2019-06-27,215.0,56.0,0 days 07:51:13,18:43:45,440.0,0:2:33,Highly Engaged
Hotstar,2019-06-28,3.0,60.0,0 days 04:02:33,18:43:45,440.0,0:2:33,Moderately Engaged
Hotstar,2019-06-30,6.0,69.0,0 days 07:17:21,18:43:45,440.0,0:2:33,Highly Engaged
Hotstar,2019-07-06,5.0,96.0,0 days 04:01:14,18:43:45,440.0,0:2:33,Moderately Engaged
Hotstar,2019-07-07,15.0,98.0,0 days 04:11:54,18:43:45,440.0,0:2:33,Moderately Engaged
Hotstar,2019-07-09,5.0,69.0,0 days 07:45:22,18:43:45,440.0,0:2:33,Highly Engaged
Hotstar,2019-07-10,29.0,92.0,0 days 06:08:02,18:43:45,440.0,0:2:33,Moderately Engaged
Hotstar,2019-07-14,24.0,92.0,0 days 07:53:56,18:43:45,440.0,0:2:33,Highly Engaged
Hotstar,2019-08-01,1.0,64.0,0 days 05:37:12,18:43:45,440.0,0:2:33,Moderately Engaged
Hotstar,2019-09-18,10.0,100.0,0 days 04:55:35,18:43:45,440.0,0:2:33,Moderately Engaged
Hotstar,2019-09-22,10.0,74.0,0 days 04:54:27,18:43:45,440.0,0:2:33,Moderately Engaged
Hotstar,2019-10-03,54.0,77.0,0 days 07:37:37,18:43:45,440.0,0:2:33,Highly Engaged
Hotstar,2019-10-04,14.0,90.0,0 days 04:28:53,18:43:45,440.0,0:2:33,Moderately Engaged
Hotstar,2019-10-06,27.0,70.0,0 days 07:21:44,18:43:45,440.0,0:2:33,Highly Engaged
Hotstar,2019-10-10,10.0,79.0,0 days 05:39:44,18:43:45,440.0,0:2:33,Moderately Engaged
Hotstar,2019-10-11,16.0,74.0,0 days 07:11:46,18:43:45,440.0,0:2:33,Highly Engaged
Hotstar,2019-10-12,29.0,59.0,0 days 07:25:16,18:43:45,440.0,0:2:33,Highly Engaged
Hotstar,2019-10-13,20.0,57.0,0 days 06:56:10,18:43:45,440.0,0:2:33,Highly Engaged
Hotstar,2019-10-21,8.0,108.0,0 days 04:29:40,18:43:45,440.0,0:2:33,Moderately Engaged
Hotstar,2019-11-03,53.0,57.0,0 days 05:45:34,18:43:45,440.0,0:2:33,Moderately Engaged
Hotstar,2019-11-07,42.0,66.0,0 days 06:15:50,18:43:45,440.0,0:2:33,Moderately Engaged
Hotstar,2019-11-10,31.0,62.0,0 days 06:58:54,18:43:45,440.0,0:2:33,Highly Engaged
Hotstar,2019-11-14,10.0,70.0,0 days 05:34:35,18:43:45,440.0,0:2:33,Moderately Engaged
Hotstar,2019-11-15,16.0,76.0,0 days 03:55:27,18:43:45,440.0,0:2:33,Moderately Engaged
Hotstar,2019-11-16,45.0,77.0,0 days 05:55:52,18:43:45,440.0,0:2:33,Moderately Engaged
Hotstar,2019-11-22,13.0,60.0,0 days 04:07:32,18:43:45,440.0,0:2:33,Moderately Engaged
Hotstar,2019-11-23,57.0,66.0,0 days 05:52:24,18:43:45,440.0,0:2:33,Moderately Engaged
Hotstar,2019-11-24,6.0,68.0,0 days 05:07:07,18:43:45,440.0,0:2:33,Moderately Engaged
Hotstar,2019-11-25,1.0,79.0,0 days 05:11:51,18:43:45,440.0,0:2:33,Moderately Engaged
IOBMobile,2019-05-24,1.0,70.0,0 days 07:44:25,0:24:34,40.0,0:0:36,Highly Engaged
IOBMobile,2019-08-01,1.0,64.0,0 days 05:37:12,0:24:34,40.0,0:0:36,Moderately Engaged
IOBMobile,2019-08-06,1.0,67.0,0 days 04:29:27,0:24:34,40.0,0:0:36,Moderately Engaged
IOBMobile,2019-09-15,2.0,68.0,0 days 05:17:22,0:24:34,40.0,0:0:36,Moderately Engaged
IOBMobile,2019-10-09,3.0,60.0,0 days 06:45:04,0:24:34,40.0,0:0:36,Highly Engaged
IOBMobile,2019-10-21,2.0,108.0,0 days 04:29:40,0:24:34,40.0,0:0:36,Moderately Engaged
IndPay,2019-05-24,4.0,70.0,0 days 07:44:25,1:16:59,76.0,0:1:00,Highly Engaged
IndPay,2019-06-01,2.0,73.0,0 days 05:33:07,1:16:59,76.0,0:1:00,Moderately Engaged
IndPay,2019-06-04,1.0,75.0,0 days 05:07:30,1:16:59,76.0,0:1:00,Moderately Engaged
IndPay,2019-06-05,3.0,45.0,0 days 07:04:15,1:16:59,76.0,0:1:00,Highly Engaged
IndPay,2019-06-07,2.0,69.0,0 days 05:33:33,1:16:59,76.0,0:1:00,Moderately Engaged
IndPay,2019-06-08,1.0,80.0,0 days 06:10:35,1:16:59,76.0,0:1:00,Moderately Engaged
IndPay,2019-06-13,2.0,82.0,0 days 04:56:10,1:16:59,76.0,0:1:00,Moderately Engaged
IndPay,2019-06-21,4.0,61.0,0 days 04:51:40,1:16:59,76.0,0:1:00,Moderately Engaged
IndPay,2019-06-28,1.0,60.0,0 days 04:02:33,1:16:59,76.0,0:1:00,Moderately Engaged
IndPay,2019-07-01,2.0,76.0,0 days 06:15:09,1:16:59,76.0,0:1:00,Moderately Engaged
IndPay,2019-07-04,1.0,36.0,0 days 03:35:33,1:16:59,76.0,0:1:00,Moderately Engaged
IndPay,2019-07-06,2.0,96.0,0 days 04:01:14,1:16:59,76.0,0:1:00,Moderately Engaged
IndPay,2019-07-22,4.0,82.0,0 days 04:54:36,1:16:59,76.0,0:1:00,Moderately Engaged
IndPay,2019-07-24,2.0,65.0,0 days 05:22:45,1:16:59,76.0,0:1:00,Moderately Engaged
IndPay,2019-07-28,2.0,81.0,0 days 03:39:34,1:16:59,76.0,0:1:00,Moderately Engaged
IndPay,2019-07-29,2.0,59.0,0 days 04:48:43,1:16:59,76.0,0:1:00,Moderately Engaged
IndPay,2019-07-30,2.0,66.0,0 days 05:32:03,1:16:59,76.0,0:1:00,Moderately Engaged
IndPay,2019-08-04,2.0,57.0,0 days 04:30:18,1:16:59,76.0,0:1:00,Moderately Engaged
IndPay,2019-08-06,5.0,67.0,0 days 04:29:27,1:16:59,76.0,0:1:00,Moderately Engaged
IndPay,2019-08-09,2.0,79.0,0 days 04:39:07,1:16:59,76.0,0:1:00,Moderately Engaged
IndPay,2019-08-15,2.0,83.0,0 days 06:43:34,1:16:59,76.0,0:1:00,Highly Engaged
IndPay,2019-08-24,2.0,107.0,0 days 04:10:35,1:16:59,76.0,0:1:00,Moderately Engaged
IndPay,2019-09-02,4.0,70.0,0 days 07:21:15,1:16:59,76.0,0:1:00,Highly Engaged
IndPay,2019-09-04,2.0,55.0,0 days 05:16:44,1:16:59,76.0,0:1:00,Moderately Engaged
IndPay,2019-11-12,1.0,66.0,0 days 04:10:46,1:16:59,76.0,0:1:00,Moderately Engaged
Instagram,2019-05-17,31.0,33.0,0 days 02:51:12,329:42:37,6141.0,0:3:13,Low Engaged
Instagram,2019-05-18,86.0,68.0,0 days 04:37:25,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-05-19,68.0,80.0,0 days 05:27:18,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-05-20,38.0,34.0,0 days 03:17:24,329:42:37,6141.0,0:3:13,Low Engaged
Instagram,2019-05-22,146.0,78.0,0 days 07:31:39,329:42:37,6141.0,0:3:13,Highly Engaged
Instagram,2019-05-23,180.0,49.0,0 days 05:56:30,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-05-24,66.0,70.0,0 days 07:44:25,329:42:37,6141.0,0:3:13,Highly Engaged
Instagram,2019-05-25,58.0,58.0,0 days 03:34:42,329:42:37,6141.0,0:3:13,Low Engaged
Instagram,2019-05-26,95.0,52.0,0 days 06:55:16,329:42:37,6141.0,0:3:13,Highly Engaged
Instagram,2019-05-27,80.0,68.0,0 days 06:14:55,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-05-28,79.0,64.0,0 days 05:18:12,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-05-29,106.0,63.0,0 days 06:04:37,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-05-30,104.0,68.0,0 days 08:37:01,329:42:37,6141.0,0:3:13,Highly Engaged
Instagram,2019-05-31,70.0,79.0,0 days 05:37:58,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-06-01,75.0,73.0,0 days 05:33:07,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-06-02,55.0,53.0,0 days 05:12:32,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-06-03,31.0,82.0,0 days 04:34:45,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-06-04,74.0,75.0,0 days 05:07:30,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-06-05,119.0,45.0,0 days 07:04:15,329:42:37,6141.0,0:3:13,Highly Engaged
Instagram,2019-06-06,148.0,55.0,0 days 06:30:48,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-06-07,116.0,69.0,0 days 05:33:33,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-06-08,105.0,80.0,0 days 06:10:35,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-06-09,57.0,66.0,0 days 07:11:13,329:42:37,6141.0,0:3:13,Highly Engaged
Instagram,2019-06-10,118.0,79.0,0 days 04:22:21,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-06-11,119.0,78.0,0 days 05:18:00,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-06-12,117.0,72.0,0 days 06:10:34,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-06-13,115.0,82.0,0 days 04:56:10,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-06-14,57.0,68.0,0 days 06:28:35,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-06-15,44.0,71.0,0 days 05:08:02,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-06-16,80.0,105.0,0 days 04:54:08,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-06-17,94.0,56.0,0 days 05:09:57,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-06-18,109.0,49.0,0 days 05:28:29,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-06-19,107.0,52.0,0 days 06:39:43,329:42:37,6141.0,0:3:13,Highly Engaged
Instagram,2019-06-20,98.0,64.0,0 days 04:37:30,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-06-21,108.0,61.0,0 days 04:51:40,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-06-22,75.0,80.0,0 days 07:17:22,329:42:37,6141.0,0:3:13,Highly Engaged
Instagram,2019-06-23,94.0,74.0,0 days 06:38:16,329:42:37,6141.0,0:3:13,Highly Engaged
Instagram,2019-06-24,113.0,37.0,0 days 04:58:25,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-06-25,102.0,59.0,0 days 06:03:45,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-06-26,92.0,75.0,0 days 06:15:42,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-06-27,105.0,56.0,0 days 07:51:13,329:42:37,6141.0,0:3:13,Highly Engaged
Instagram,2019-06-28,94.0,60.0,0 days 04:02:33,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-06-29,115.0,70.0,0 days 07:28:32,329:42:37,6141.0,0:3:13,Highly Engaged
Instagram,2019-06-30,91.0,69.0,0 days 07:17:21,329:42:37,6141.0,0:3:13,Highly Engaged
Instagram,2019-07-01,91.0,76.0,0 days 06:15:09,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-07-02,92.0,83.0,0 days 06:15:16,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-07-03,113.0,74.0,0 days 08:40:21,329:42:37,6141.0,0:3:13,Highly Engaged
Instagram,2019-07-04,83.0,36.0,0 days 03:35:33,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-07-05,108.0,104.0,0 days 07:58:23,329:42:37,6141.0,0:3:13,Highly Engaged
Instagram,2019-07-06,58.0,96.0,0 days 04:01:14,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-07-07,93.0,98.0,0 days 04:11:54,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-07-08,75.0,119.0,0 days 04:59:14,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-07-09,100.0,69.0,0 days 07:45:22,329:42:37,6141.0,0:3:13,Highly Engaged
Instagram,2019-07-10,123.0,92.0,0 days 06:08:02,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-07-11,194.0,87.0,0 days 06:59:12,329:42:37,6141.0,0:3:13,Highly Engaged
Instagram,2019-07-12,117.0,65.0,0 days 04:24:32,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-07-13,112.0,76.0,0 days 03:54:05,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-07-14,128.0,92.0,0 days 07:53:56,329:42:37,6141.0,0:3:13,Highly Engaged
Instagram,2019-07-15,187.0,90.0,0 days 07:53:29,329:42:37,6141.0,0:3:13,Highly Engaged
Instagram,2019-07-16,102.0,71.0,0 days 05:36:16,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-07-17,88.0,58.0,0 days 05:19:17,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-07-18,102.0,64.0,0 days 06:48:43,329:42:37,6141.0,0:3:13,Highly Engaged
Instagram,2019-07-19,135.0,68.0,0 days 05:48:51,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-07-20,127.0,110.0,0 days 07:46:52,329:42:37,6141.0,0:3:13,Highly Engaged
Instagram,2019-07-21,84.0,64.0,0 days 05:48:20,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-07-22,93.0,82.0,0 days 04:54:36,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-07-23,100.0,91.0,0 days 04:53:25,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-07-24,70.0,65.0,0 days 05:22:45,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-07-25,91.0,57.0,0 days 05:19:29,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-07-26,111.0,63.0,0 days 05:47:43,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-07-27,160.0,64.0,0 days 03:49:00,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-07-28,111.0,81.0,0 days 03:39:34,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-07-29,110.0,59.0,0 days 04:48:43,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-07-30,110.0,66.0,0 days 05:32:03,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-07-31,81.0,70.0,0 days 04:25:26,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-08-01,108.0,64.0,0 days 05:37:12,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-08-02,93.0,92.0,0 days 06:07:58,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-08-03,124.0,63.0,0 days 09:30:01,329:42:37,6141.0,0:3:13,Highly Engaged
Instagram,2019-08-04,64.0,57.0,0 days 04:30:18,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-08-05,76.0,73.0,0 days 04:02:18,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-08-06,63.0,67.0,0 days 04:29:27,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-08-07,86.0,83.0,0 days 03:42:42,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-08-08,111.0,65.0,0 days 05:13:35,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-08-09,85.0,79.0,0 days 04:39:07,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-08-10,73.0,69.0,0 days 03:06:10,329:42:37,6141.0,0:3:13,Low Engaged
Instagram,2019-08-11,89.0,81.0,0 days 04:35:58,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-08-12,123.0,53.0,0 days 05:26:19,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-08-13,116.0,80.0,0 days 05:46:56,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-08-14,137.0,91.0,0 days 05:39:46,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-08-15,88.0,83.0,0 days 06:43:34,329:42:37,6141.0,0:3:13,Highly Engaged
Instagram,2019-08-16,127.0,83.0,0 days 05:54:50,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-08-17,97.0,61.0,0 days 09:24:33,329:42:37,6141.0,0:3:13,Highly Engaged
Instagram,2019-08-18,57.0,62.0,0 days 07:35:19,329:42:37,6141.0,0:3:13,Highly Engaged
Instagram,2019-08-19,112.0,50.0,0 days 04:24:46,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-08-20,153.0,69.0,0 days 06:10:46,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-08-21,136.0,92.0,0 days 06:03:01,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-08-22,51.0,158.0,0 days 05:58:09,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-08-23,125.0,77.0,0 days 06:07:13,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-08-24,99.0,107.0,0 days 04:10:35,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-08-25,94.0,114.0,0 days 04:36:27,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-08-26,105.0,93.0,0 days 05:47:29,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-08-27,128.0,60.0,0 days 04:49:13,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-08-28,144.0,73.0,0 days 05:32:34,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-08-29,84.0,58.0,0 days 03:56:34,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-08-30,117.0,69.0,0 days 07:45:25,329:42:37,6141.0,0:3:13,Highly Engaged
Instagram,2019-08-31,96.0,90.0,0 days 06:53:43,329:42:37,6141.0,0:3:13,Highly Engaged
Instagram,2019-09-01,44.0,121.0,0 days 03:55:56,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-09-02,152.0,70.0,0 days 07:21:15,329:42:37,6141.0,0:3:13,Highly Engaged
Instagram,2019-09-03,191.0,79.0,0 days 06:04:16,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-09-04,112.0,55.0,0 days 05:16:44,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-09-05,166.0,79.0,0 days 06:33:23,329:42:37,6141.0,0:3:13,Highly Engaged
Instagram,2019-09-06,141.0,80.0,0 days 06:48:28,329:42:37,6141.0,0:3:13,Highly Engaged
Instagram,2019-09-07,144.0,84.0,0 days 07:04:27,329:42:37,6141.0,0:3:13,Highly Engaged
Instagram,2019-09-08,134.0,69.0,0 days 06:14:11,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-09-09,107.0,81.0,0 days 06:15:44,329:42:37,6141.0,0:3:13,Moderately Engaged
Instagram,2019-09-10,130.0,81.0,0 days 05:02:02,329:42:37,6141.0,0:3:13,Moderately Engaged
